window_start,TEMPERATURE_mean,TEMPERATURE_min,TEMPERATURE_max,TEMPERATURE_std,TURBIDITY_mean,TURBIDITY_min,TURBIDITY_max,TURBIDITY_std,DISSOLVED OXYGEN_mean,DISSOLVED OXYGEN_min,DISSOLVED OXYGEN_max,DISSOLVED OXYGEN_std,pH_mean,pH_min,pH_max,pH_std,AMMONIA_mean,AMMONIA_min,AMMONIA_max,AMMONIA_std,NITRATE_mean,NITRATE_min,NITRATE_max,NITRATE_std,Population_mean,Population_min,Population_max,Population_std,Length_mean,Weight_mean,next_weight,weight_gain
2023-01-03 22:00:00+00:00,30.395,29.46,31.33,1.322289680818842,34.44,32.66,36.22,2.5173001410241107,8.065,7.69,8.44,0.5303300858899097,7.5760000000000005,7.235,7.917,0.48224682476922537,0.57455,0.1688,0.9803,0.5738171529328833,33.705,25.63,41.78,11.419774516162745,1270.5,1181.0,1360.0,126.572113832392,7.744999999999999,76.78,78.845,2.0649999999999977
2023-01-03 23:00:00+00:00,27.310000000000002,26.98,27.64,0.4666904755831227,31.04,30.04,32.04,1.4142135623730951,6.465,6.46,6.47,0.007071067811865324,7.1265,6.816,7.437,0.4391133111168463,1.24465,0.9902,1.4991,0.35984664094583413,34.785,24.88,44.69,14.007785335305506,1402.5,1389.0,1416.0,19.091883092036785,7.775,78.845,78.36500000000001,-0.47999999999998977
2023-01-04 00:00:00+00:00,27.490000000000002,27.25,27.73,0.3394112549695419,27.869999999999997,17.76,37.98,14.297699115591987,6.71,5.84,7.58,1.2303657992645929,7.125,6.901,7.349,0.31678383797157356,0.7739,0.0818,1.466,0.978777206518419,26.200000000000003,13.34,39.06,18.186786412118007,992.0,968.0,1016.0,33.94112549695428,7.74,78.36500000000001,81.24,2.874999999999986
2023-01-04 01:00:00+00:00,27.365000000000002,27.3,27.43,0.09192388155424921,36.095,19.1,53.09,24.034559492530754,5.8149999999999995,5.39,6.24,0.6010407640085661,7.556,7.472,7.64,0.11879393923933947,0.9618499999999999,0.6163,1.3074,0.488681496478023,25.935,9.65,42.22,23.03046786324585,1047.5,918.0,1177.0,183.1406563273158,7.8149999999999995,81.24,80.775,-0.4649999999999892
2023-01-04 02:00:00+00:00,27.635,27.35,27.92,0.40305086527633227,42.99,28.67,57.31,20.25153821318272,6.025,6.01,6.04,0.021213203435596288,7.4905,7.208,7.773,0.399515331370399,1.01535,0.8549,1.1758,0.22691056608276308,28.96,20.22,37.7,12.360226535140853,1079.0,989.0,1169.0,127.27922061357856,7.895,80.775,81.53,0.7549999999999955
2023-01-04 03:00:00+00:00,28.9,26.85,30.95,2.899137802864842,32.870000000000005,23.54,42.2,13.194612536940976,5.485,5.15,5.82,0.4737615433949868,7.948,7.892,8.004,0.07919595949289308,1.21465,1.1103,1.319,0.1475731852336324,39.92,39.72,40.12,0.2828427124746205,1211.5,948.0,1475.0,372.64527368531054,7.890000000000001,81.53,81.625,0.09499999999999886
2023-01-04 04:00:00+00:00,28.75,28.45,29.05,0.4242640687119295,20.855,11.27,30.44,13.555236995346117,6.76,5.06,8.46,2.4041630560342626,7.164,6.855,7.473,0.4369919907732863,0.55475,0.4973,0.6122,0.08124656915833425,36.92,36.6,37.24,0.4525483399593908,1369.0,1287.0,1451.0,115.96551211459379,7.91,81.625,84.845,3.219999999999999
2023-01-04 05:00:00+00:00,29.08,26.89,31.27,3.097127701597076,31.805,17.81,45.8,19.791918805411463,6.425,6.35,6.5,0.10606601717798238,7.043,6.947,7.139,0.13576450198781725,1.1092,1.0047,1.2137,0.1477853172679885,12.715,8.24,17.19,6.3286056916196,1332.5,1173.0,1492.0,225.56706319850866,8.02,84.845,88.08500000000001,3.240000000000009
2023-01-04 06:00:00+00:00,29.68,28.27,31.09,1.9940411229460642,27.150000000000002,11.35,42.95,22.344574285494904,6.57,5.76,7.38,1.1455129855222075,7.59,6.999,8.181,0.8358002153624992,1.17225,1.1458,1.1987,0.03740594872476848,16.53,11.94,21.12,6.491240251292508,1054.5,959.0,1150.0,135.0573952066306,8.01,88.08500000000001,86.57,-1.5150000000000148
2023-01-04 07:00:00+00:00,30.384999999999998,30.24,30.53,0.20506096654409944,21.325000000000003,21.1,21.55,0.31819805153394465,8.035,7.75,8.32,0.40305086527633227,7.5815,7.498,7.665,0.11808683245815331,0.9438,0.659,1.2286,0.4027680225638574,25.82,18.84,32.8,9.871210665364202,1087.0,1087.0,1087.0,0.0,8.094999999999999,86.57,86.725,0.15500000000000114
2023-01-04 08:00:00+00:00,27.15,26.91,27.39,0.3394112549695419,27.290000000000003,10.99,43.59,23.05168106668145,5.885,5.31,6.46,0.8131727983645299,7.6835,7.584,7.783,0.1407142494561238,0.5052,0.1891,0.8213,0.44703290706613535,37.33,30.64,44.02,9.461088732276005,1173.5,1025.0,1322.0,210.0107140124046,8.17,86.725,88.785,2.0600000000000023
2023-01-04 09:00:00+00:00,29.975,29.35,30.6,0.8838834764831844,32.605000000000004,15.21,50.0,24.600244917479987,8.195,8.08,8.31,0.16263455967290624,7.0355,6.814,7.257,0.3132483040656403,0.2561,0.0186,0.4936,0.3358757210636101,24.1,10.3,37.9,19.516147160748712,1196.5,1072.0,1321.0,176.06958851545033,8.114999999999998,88.785,89.445,0.6599999999999966
2023-01-04 10:00:00+00:00,28.700000000000003,28.69,28.71,0.014142135623729393,30.785,18.93,42.64,16.765501781933043,6.895,6.64,7.15,0.36062445840514007,7.224,6.923,7.525,0.4256782822743018,0.5781499999999999,0.556,0.6003,0.031324830406564017,40.69499999999999,39.48,41.91,1.7182694782833128,1091.5,982.0,1201.0,154.8563850798539,8.175,89.445,92.175,2.730000000000004
2023-01-04 11:00:00+00:00,28.41,27.21,29.61,1.6970562748477132,18.44,14.97,21.91,4.90732106143464,7.025,5.58,8.47,2.043538597629123,7.0685,6.846,7.291,0.31466251762801384,0.8176,0.589,1.0462,0.32328922035848956,26.865000000000002,24.48,29.25,3.37289934625983,1375.5,1287.0,1464.0,125.15790027001891,8.33,92.175,92.84,0.6650000000000063
2023-01-04 12:00:00+00:00,26.98,26.66,27.3,0.4525483399593908,34.135,22.16,46.11,16.935207409417814,7.055,5.81,8.3,1.7606958851545045,7.133,6.91,7.356,0.3153696244092,0.52125,0.3639,0.6786,0.2225265040394065,23.790000000000003,11.99,35.59,16.687720036002524,1174.0,923.0,1425.0,354.9676041556469,8.280000000000001,92.84,92.575,-0.26500000000000057
2023-01-04 13:00:00+00:00,27.96,27.77,28.15,0.2687005768508861,52.144999999999996,51.51,52.78,0.898025612106915,7.199999999999999,7.13,7.27,0.09899494936611612,7.2905,6.986,7.595,0.43062802974260744,0.45735000000000003,0.3486,0.5661,0.1537957249080741,23.025,20.95,25.1,2.9344931419241727,1092.0,971.0,1213.0,171.1198410471445,8.370000000000001,92.575,93.86500000000001,1.2900000000000063
2023-01-04 14:00:00+00:00,26.46,26.13,26.79,0.4666904755831227,36.629999999999995,29.86,43.4,9.574225817265855,6.3,5.81,6.79,0.6929646455628169,7.843,7.765,7.921,0.11030865786510183,0.5141,0.1191,0.9091,0.5586143571373726,15.274999999999999,10.85,19.7,6.257895013500946,1160.5,1087.0,1234.0,103.94469683442249,8.434999999999999,93.86500000000001,94.0,0.1349999999999909
2023-01-04 15:00:00+00:00,27.775,26.96,28.59,1.1525840533340705,22.455,20.25,24.66,3.118340905032676,5.695,5.62,5.77,0.10606601717798143,7.057,7.034,7.08,0.03252691193458168,0.9693,0.933,1.0056,0.05133595231414335,6.880000000000001,6.03,7.73,1.202081528017131,1198.5,912.0,1485.0,405.1721856198917,8.305,94.0,97.7,3.700000000000003
2023-01-04 16:00:00+00:00,27.34,26.27,28.41,1.5132085117392122,32.735,10.65,54.82,31.232906525009806,6.69,5.65,7.73,1.470782104868019,7.3185,6.946,7.691,0.5267945519839777,0.63825,0.5759,0.7006,0.0881762156139625,26.965000000000003,10.41,43.52,23.41230552508659,1132.0,921.0,1343.0,298.3990616607231,8.385,97.7,99.86500000000001,2.1650000000000063
2023-01-04 17:00:00+00:00,28.04,27.91,28.17,0.18384776310850473,17.335,14.28,20.39,4.3204224330498056,5.715,5.2,6.23,0.7283199846221438,7.3165,6.844,7.789,0.6682159082212867,1.0399,0.7834,1.2964,0.3627457787486989,35.305,26.98,43.63,11.77332790675602,1225.5,1021.0,1430.0,289.20667350529794,8.5,99.86500000000001,97.85499999999999,-2.0100000000000193
2023-01-04 18:00:00+00:00,26.490000000000002,25.77,27.21,1.0182337649086282,15.2,11.33,19.07,5.473006486383879,8.24,8.09,8.39,0.21213203435596475,7.492000000000001,6.873,8.111,0.8753981951089465,0.3861,0.0482,0.724,0.4778627627258688,19.884999999999998,17.47,22.3,3.415325753131025,1067.0,838.0,1296.0,323.85490578343877,8.55,97.85499999999999,101.125,3.2700000000000102
2023-01-04 19:00:00+00:00,26.049999999999997,25.88,26.22,0.2404163056034248,35.11,31.07,39.15,5.713422791987303,8.365,8.25,8.48,0.16263455967290624,7.6754999999999995,7.558,7.793,0.16617009357883922,0.5475,0.5185,0.5765,0.04101219330881979,23.915,22.58,25.25,1.8879751057680831,1180.5,1032.0,1329.0,210.0107140124046,8.61,101.125,98.1,-3.0250000000000057
2023-01-04 20:00:00+00:00,28.89,27.24,30.54,2.3334523779156084,52.75,50.87,54.63,2.658721497261422,6.0,5.61,6.39,0.5515432893255067,7.9094999999999995,7.8,8.019,0.1548563850798538,0.73935,0.6042,0.8745,0.1911309629547239,19.93,9.23,30.63,15.132085117392116,1072.0,948.0,1196.0,175.36248173426378,8.754999999999999,98.1,98.025,-0.07499999999998863
2023-01-04 21:00:00+00:00,28.34,26.97,29.71,1.9374725804511417,25.03,22.97,27.09,2.9132799384885777,7.545,7.44,7.65,0.14849242404917465,7.5985,7.275,7.922,0.4574980874276955,0.8604499999999999,0.8051,0.9158,0.0782767206773508,21.71,13.64,29.78,11.412703448350879,1448.5,1437.0,1460.0,16.263455967290593,8.53,98.025,100.465,2.4399999999999977
2023-01-04 22:00:00+00:00,29.365,29.15,29.58,0.30405591591021525,34.245,28.98,39.51,7.445834405894344,6.7,5.54,7.86,1.6404877323527904,7.4265,6.912,7.941,0.7276128778409574,1.1855,1.1497,1.2213,0.05062884553295688,21.045,11.08,31.01,14.092638149047893,1130.0,1101.0,1159.0,41.012193308819754,8.685,100.465,103.24000000000001,2.7750000000000057
2023-01-04 23:00:00+00:00,28.52,28.23,28.81,0.4101219330881964,32.305,23.4,41.21,12.593571772932412,5.785,5.78,5.79,0.007071067811865324,7.8100000000000005,7.567,8.053,0.34365389565666254,1.25685,1.08,1.4337,0.2501036685056818,21.84,7.45,36.23,20.350533162548835,1241.5,1037.0,1446.0,289.20667350529794,8.77,103.24000000000001,106.575,3.3349999999999937
2023-01-05 00:00:00+00:00,27.85,27.72,27.98,0.18384776310850473,34.035,30.47,37.6,5.0416713498600885,6.98,6.88,7.08,0.1414213562373093,7.6884999999999994,7.433,7.944,0.36133156518632553,0.16945000000000002,0.0372,0.3017,0.18702974362384184,15.36,7.33,23.39,11.356134905855953,1248.5,1035.0,1462.0,301.9345955666558,8.705,106.575,103.275,-3.299999999999997
2023-01-05 01:00:00+00:00,30.450000000000003,30.23,30.67,0.3111269837220831,28.265,24.72,31.81,5.013387078612623,6.175000000000001,5.32,7.03,1.2091525958289966,7.619,7.537,7.701,0.11596551211459358,0.498,0.0213,0.9747,0.6741556051832545,26.05,7.31,44.79,26.5023621588718,1028.5,1002.0,1055.0,37.476659402887016,8.695,103.275,104.92,1.644999999999996
2023-01-05 02:00:00+00:00,28.869999999999997,26.79,30.95,2.9415642097360366,52.8,48.18,57.42,6.533666658163698,7.0,5.93,8.07,1.5132085117392122,7.369,6.914,7.824,0.6434671708797584,0.86045,0.3728,1.3481,0.6896412436912398,38.575,32.8,44.35,8.167083322704624,1429.0,1397.0,1461.0,45.254833995939045,8.885,104.92,109.75999999999999,4.839999999999989
2023-01-05 03:00:00+00:00,30.41,29.87,30.95,0.7636753236814702,35.215,17.01,53.42,25.745757903002193,6.779999999999999,5.45,8.11,1.8809040379562163,7.015000000000001,6.884,7.146,0.18526197667087482,0.7455499999999999,0.0998,1.3913,0.9132284079024261,12.629999999999999,10.69,14.57,2.7435743110038042,1089.0,1034.0,1144.0,77.78174593052023,8.82,109.75999999999999,105.565,-4.194999999999993
2023-01-05 04:00:00+00:00,26.94,26.67,27.21,0.3818376618407351,44.55,34.37,54.73,14.396694064958107,8.18,8.02,8.34,0.2262741699796954,7.5215,7.023,8.02,0.7049854608429879,0.9681000000000001,0.5339,1.4023,0.6140515287823979,13.495,9.86,17.13,5.1406662992262,1299.0,1265.0,1333.0,48.08326112068523,8.885,105.565,109.99,4.424999999999997
2023-01-05 05:00:00+00:00,29.68,29.28,30.08,0.565685424949236,40.625,31.26,49.99,13.244110011624034,7.5600000000000005,7.29,7.83,0.38183766184073603,7.6365,7.107,8.166,0.7488260812765543,0.4475,0.1611,0.7339,0.4050307642636544,20.865,9.04,32.69,16.723075375061846,1176.0,1012.0,1340.0,231.93102422918759,8.965,109.99,111.98,1.990000000000009
2023-01-05 06:00:00+00:00,30.64,30.64,30.64,,11.12,11.12,11.12,,6.93,6.93,6.93,,7.272,7.272,7.272,,0.3926,0.3926,0.3926,,7.49,7.49,7.49,,1262.0,1262.0,1262.0,,8.87,111.98,80.5,-31.480000000000004
2023-05-01 08:00:00+00:00,28.4,26.51,30.29,2.672863632885149,17.295,15.14,19.45,3.0476302269140176,7.359999999999999,6.38,8.34,1.3859292911256333,8.05,7.991,8.109,0.08343860018001346,1.26075,1.1938,1.3277,0.0946815980008788,39.695,37.05,42.34,3.7405948724768407,1230.5,1211.0,1250.0,27.577164466275352,7.949999999999999,80.5,80.755,0.25499999999999545
2023-05-01 09:00:00+00:00,29.555,28.75,30.36,1.138441917710341,47.45,45.75,49.15,2.404163056034263,7.375,6.37,8.38,1.4212846301849607,7.9270000000000005,7.679,8.175,0.3507249634685279,0.6109,0.5237,0.6981,0.12331942263893393,18.6,5.23,31.97,18.908035328928282,1239.0,1036.0,1442.0,287.0853531617383,7.91,80.755,81.92,1.1650000000000063
2023-05-01 10:00:00+00:00,29.07,29.04,29.1,0.04242640687119446,47.230000000000004,39.67,54.79,10.691454531540595,7.85,7.71,7.99,0.19798989873223316,7.0875,7.028,7.147,0.08414570696119994,0.32865,0.0297,0.6276,0.4227791444714368,25.740000000000002,23.63,27.85,2.983990616607231,1306.0,1205.0,1407.0,142.8355697996826,8.175,81.92,81.47,-0.45000000000000284
2023-05-01 11:00:00+00:00,26.985,26.81,27.16,0.24748737341529264,36.254999999999995,33.35,39.16,4.1082903986938355,5.945,5.81,6.08,0.1909188309203685,6.945,6.828,7.062,0.16546298679765212,0.5726,0.451,0.6942,0.1719683691845684,17.439999999999998,17.16,17.72,0.39597979746446693,1133.5,1046.0,1221.0,123.74368670764582,8.094999999999999,81.47,84.5,3.030000000000001
2023-05-01 12:00:00+00:00,29.375,27.53,31.22,2.609224022578359,42.02,27.02,57.02,21.213203435596427,7.165,6.6,7.73,0.7990306627407993,7.2075,7.068,7.347,0.197282791951047,0.8541000000000001,0.6225,1.0857,0.3275318610456089,42.06,40.67,43.45,1.9657568516986028,927.5,871.0,984.0,79.90306627407988,8.23,84.5,85.10499999999999,0.6049999999999898
2023-05-01 13:00:00+00:00,30.21,29.11,31.31,1.5556349186104053,35.34,14.14,56.54,29.981327522309613,8.015,7.67,8.36,0.48790367901871806,7.7425,7.376,8.109,0.5183092706097394,0.6613,0.5834,0.7392,0.11016723650886406,30.104999999999997,21.24,38.97,12.537003230437486,905.0,805.0,1005.0,141.4213562373095,8.14,85.10499999999999,86.005,0.9000000000000057
2023-05-01 14:00:00+00:00,27.060000000000002,26.98,27.14,0.11313708498984897,33.92,16.5,51.34,24.63560025653932,7.550000000000001,7.11,7.99,0.6222539674441621,7.715999999999999,7.403,8.029,0.4426488450227793,0.8817999999999999,0.6501,1.1135,0.3276732824018461,6.880000000000001,5.55,8.21,1.8809040379562167,1376.5,1343.0,1410.0,47.37615433949868,8.325,86.005,87.42,1.4150000000000063
2023-05-01 15:00:00+00:00,29.335,27.54,31.13,2.5385133444597043,45.79,38.25,53.33,10.663170260293136,7.835,7.75,7.92,0.12020815280171303,7.397,7.146,7.648,0.35496760415564704,1.04915,0.8025,1.2958,0.34881577515932394,11.559999999999999,5.63,17.49,8.386286424872452,1342.0,1186.0,1498.0,220.61731573020282,8.33,87.42,89.36,1.9399999999999977
2023-05-01 16:00:00+00:00,28.52,28.47,28.57,0.07071067811865576,46.975,38.59,55.36,11.8581807204984,6.625,6.32,6.93,0.43133513652379357,7.1075,6.917,7.298,0.2694076836320748,0.8192499999999999,0.4522,1.1863,0.5190870880690445,23.674999999999997,5.69,41.66,25.43463091928011,925.5,875.0,976.0,71.4177848998413,8.254999999999999,89.36,88.495,-0.8649999999999949
2023-05-01 17:00:00+00:00,27.630000000000003,27.21,28.05,0.593969696196701,44.135,31.12,57.15,18.405989514285828,6.49,5.16,7.82,1.8809040379562165,7.508,7.267,7.749,0.3408254685319154,0.6705,0.5244,0.8166,0.20661660146270922,25.305,17.36,33.25,11.23592675305424,1101.0,1054.0,1148.0,66.46803743153546,8.425,88.495,90.035,1.539999999999992
2023-05-01 18:00:00+00:00,27.985,27.08,28.89,1.2798632739476528,42.845,28.87,56.82,19.763634534164005,6.725,5.62,7.83,1.5627059864222697,6.9945,6.901,7.088,0.13222896808188428,0.86425,0.6272,1.1013,0.33523932496054215,17.89,10.31,25.47,10.719738802788058,1125.5,1107.0,1144.0,26.16295090390226,8.42,90.035,91.935,1.9000000000000057
2023-05-01 19:00:00+00:00,29.4,28.22,30.58,1.6687720036002518,29.78,15.8,43.76,19.77070560197587,7.3149999999999995,6.8,7.83,0.7283199846221444,7.7545,7.334,8.175,0.5946768029778873,0.7573500000000001,0.191,1.3237,0.8009398510500024,23.875,5.21,42.54,26.396296141693817,1006.0,926.0,1086.0,113.13708498984761,8.530000000000001,91.935,92.075,0.14000000000000057
2023-05-01 20:00:00+00:00,28.44,28.21,28.67,0.3252691193458125,25.169999999999998,12.11,38.23,18.469629124592622,5.875,5.86,5.89,0.021213203435595972,7.8629999999999995,7.827,7.899,0.05091168824543115,0.9165,0.8774,0.9556,0.05529575028878805,21.34,21.09,21.59,0.3535533905932738,1340.5,1286.0,1395.0,77.07463914933368,8.515,92.075,94.125,2.049999999999997
2023-05-01 21:00:00+00:00,29.835,28.48,31.19,1.9162593770155443,54.36,52.21,56.51,3.0405591591021524,7.2700000000000005,6.41,8.13,1.2162236636408623,7.428,6.963,7.893,0.657609306503489,0.25605,0.1864,0.3257,0.09849997461928606,14.195,7.77,20.62,9.086322138247137,1193.5,1182.0,1205.0,16.263455967290593,8.74,94.125,96.345,2.219999999999999
2023-05-01 22:00:00+00:00,27.725,26.56,28.89,1.6475588001646582,30.375,16.96,43.79,18.97167493923507,6.575,5.0,8.15,2.227386360737625,7.7705,7.642,7.899,0.1817264427649425,0.36605,0.2587,0.4734,0.15181582592075174,32.425,30.53,34.32,2.679934700697017,1255.5,1187.0,1324.0,96.87362902255701,8.59,96.345,96.06,-0.2849999999999966
2023-05-01 23:00:00+00:00,27.94,26.78,29.1,1.6404877323527904,38.245000000000005,22.71,53.78,21.96980769146603,7.005000000000001,5.54,8.47,2.0718228688765845,7.721,7.255,8.187,0.6590235200658622,0.39095,0.3732,0.4087,0.025102290732122442,21.294999999999998,10.54,32.05,15.209866863322636,1397.0,1356.0,1438.0,57.982756057296896,8.69,96.06,96.055,-0.0049999999999954525
2023-05-02 00:00:00+00:00,28.45,26.13,30.77,3.280975464705581,21.53,19.14,23.92,3.379970414071698,7.535,6.73,8.34,1.138441917710341,8.099499999999999,8.081,8.118,0.026162950903902204,0.8184,0.5102,1.1266,0.4358606199233879,27.965,27.78,28.15,0.26162950903902077,1250.0,1075.0,1425.0,247.48737341529164,8.745000000000001,96.055,96.83000000000001,0.7750000000000057
2023-05-02 01:00:00+00:00,30.235,29.74,30.73,0.7000357133746835,30.145000000000003,16.48,43.81,19.325228329828345,6.74,6.69,6.79,0.0707106781186545,7.122999999999999,6.816,7.43,0.4341635636485404,1.1708,0.8621,1.4795,0.43656772670457444,29.955000000000002,20.17,39.74,13.838079707820736,1217.5,1136.0,1299.0,115.25840533340725,8.745000000000001,96.83000000000001,98.74,1.9099999999999824
2023-05-02 02:00:00+00:00,28.285,28.17,28.4,0.16263455967290372,40.325,23.45,57.2,23.86485386504598,6.27,5.32,7.22,1.3435028842544396,7.555999999999999,6.944,8.168,0.8654987001723334,0.8806499999999999,0.628,1.1333,0.3573010565335625,24.799999999999997,19.86,29.74,6.98621499812309,1176.0,1072.0,1280.0,147.07821048680188,8.675,98.74,97.445,-1.2950000000000017
2023-05-02 03:00:00+00:00,26.715,26.54,26.89,0.24748737341529264,37.745000000000005,33.77,41.72,5.621498910433047,5.155,5.11,5.2,0.06363961030678918,7.869,7.567,8.171,0.42709249583667414,1.1651,1.0217,1.3085,0.2027982248443018,27.045,23.77,30.32,4.631549416771888,992.0,857.0,1127.0,190.91883092036784,8.785,97.445,101.195,3.75
2023-05-02 04:00:00+00:00,28.59,27.37,29.81,1.7253405460951743,37.605,15.24,59.97,31.62888632247427,6.26,5.96,6.56,0.4242640687119283,7.322,7.066,7.578,0.36203867196751266,0.8783000000000001,0.6237,1.1329,0.36005877298018996,23.744999999999997,22.72,24.77,1.4495689014324242,993.0,908.0,1078.0,120.20815280171308,8.81,101.195,101.35,0.15500000000000114
2023-05-02 05:00:00+00:00,29.395,29.09,29.7,0.43133513652379357,32.095,29.26,34.93,4.009295449327722,7.825,7.18,8.47,0.9121677477306469,7.3505,7.086,7.615,0.37405948724768356,0.4058,0.3135,0.4981,0.13053191180703666,31.445,23.45,39.44,11.306637431172895,1306.0,1127.0,1485.0,253.144227664784,8.825,101.35,103.275,1.9250000000000114
2023-05-02 06:00:00+00:00,27.23,26.41,28.05,1.1596551211459383,43.545,33.8,53.29,13.781511165325815,6.68,6.35,7.01,0.4666904755831215,7.215999999999999,6.904,7.528,0.44123463146040515,0.846,0.8246,0.8674,0.0302641702347842,33.88,25.16,42.6,12.33194226389339,1193.5,1114.0,1273.0,112.42997820866105,8.809999999999999,103.275,101.72999999999999,-1.545000000000016
2023-05-02 07:00:00+00:00,27.785,26.68,28.89,1.5627059864222705,28.634999999999998,15.55,41.72,18.504984463651947,7.21,6.45,7.97,1.074802307403552,7.586,7.524,7.648,0.08768124086713197,0.7305999999999999,0.043,1.4182,0.97241324548774,40.64,38.31,42.97,3.295117600329309,1204.0,910.0,1498.0,415.77878733768995,8.965,101.72999999999999,102.355,0.6250000000000142
2023-05-02 08:00:00+00:00,28.945,28.23,29.66,1.0111626970967629,29.34,10.14,48.54,27.152900397563425,8.115,8.07,8.16,0.06363961030678918,7.7595,7.683,7.836,0.10818733752154211,0.8983000000000001,0.7486,1.048,0.21170777028725238,29.525,19.5,39.55,14.177490962790277,1162.0,1028.0,1296.0,189.50461735799473,9.065000000000001,102.355,103.995,1.6400000000000006
2023-05-02 09:00:00+00:00,27.4,26.35,28.45,1.4849242404917495,36.125,19.3,52.95,23.794143186927325,6.755,5.1,8.41,2.3405234457274724,7.6675,7.569,7.766,0.1393000358937496,1.03235,0.6643,1.4004,0.5205013016314177,25.7,9.4,42.0,23.051681066681446,1113.5,955.0,1272.0,224.15284963613556,8.985,103.995,107.185,3.1899999999999977
2023-05-02 10:00:00+00:00,28.45,26.34,30.56,2.98399061660723,34.195,30.79,37.6,4.8153971798803905,7.785,7.63,7.94,0.2192031021678301,7.318,7.002,7.634,0.44689148570989873,1.12205,0.7733,1.4708,0.4932069798776169,18.725,7.18,30.27,16.327095577597383,936.0,801.0,1071.0,190.91883092036784,9.045,107.185,106.85499999999999,-0.3300000000000125
2023-05-02 11:00:00+00:00,28.189999999999998,26.68,29.7,2.135462479183372,37.269999999999996,28.56,45.98,12.317800128269655,7.074999999999999,5.8,8.35,1.8031222920256964,7.5685,7.041,8.096,0.7459976541518075,0.6649499999999999,0.1803,1.1496,0.6853986030041205,37.37,30.77,43.97,9.333809511662428,1197.5,1085.0,1310.0,159.0990257669732,9.2,106.85499999999999,107.78,0.9250000000000114
2023-05-02 12:00:00+00:00,29.5,29.4,29.6,0.14142135623731153,50.005,46.52,53.49,4.928534264870236,6.449999999999999,5.52,7.38,1.315218613006979,7.1495,6.896,7.403,0.3585031380615794,1.0917,1.0216,1.1618,0.09913637072235396,17.490000000000002,7.79,27.19,13.717871555019022,1109.5,812.0,1407.0,420.72853480599576,9.120000000000001,107.78,110.675,2.894999999999996
2023-05-02 13:00:00+00:00,27.355,27.27,27.44,0.12020815280171429,46.1,42.39,49.81,5.2467323164041835,6.15,5.79,6.51,0.5091168824543137,7.6075,7.441,7.774,0.23546655813512046,1.2973,1.167,1.4276,0.18427202717721416,36.16,34.91,37.41,1.7677669529663689,1167.0,1037.0,1297.0,183.84776310850236,9.155,110.675,113.31,2.635000000000005
2023-05-02 14:00:00+00:00,29.02,28.22,29.82,1.1313708498984771,29.75,11.8,47.7,25.38513344459706,7.244999999999999,6.97,7.52,0.3889087296526007,7.252000000000001,6.929,7.575,0.4567909806465093,1.1041500000000002,0.9209,1.2874,0.2591546353048696,17.36,13.17,21.55,5.9255548263432685,1015.0,893.0,1137.0,172.5340546095176,9.195,113.31,114.055,0.7450000000000045
2023-05-02 15:00:00+00:00,28.18,26.75,29.61,2.0223253941935257,43.14,29.74,56.54,18.950461735799472,6.32,6.14,6.5,0.25455844122715765,7.7415,7.698,7.785,0.06151828996322945,0.8155999999999999,0.6181,1.0131,0.27930717856868614,17.44,6.69,28.19,15.202795795510772,1187.5,970.0,1405.0,307.59144981614816,9.255,114.055,113.565,-0.4900000000000091
2023-05-02 16:00:00+00:00,29.990000000000002,29.66,30.32,0.4666904755831227,31.57,16.29,46.85,21.609183233060893,6.720000000000001,5.5,7.94,1.7253405460951765,7.456,7.323,7.589,0.18809040379562167,0.8351,0.3406,1.3296,0.6993286065934954,33.035000000000004,23.12,42.95,14.021927470929237,1441.5,1423.0,1460.0,26.16295090390226,9.195,113.565,112.59,-0.9749999999999943
2023-05-02 17:00:00+00:00,28.775,26.86,30.69,2.708218971944477,35.67,12.61,58.73,32.61176474832357,7.335,6.51,8.16,1.1667261889578036,7.586,7.431,7.741,0.21920310216782915,1.19915,1.0748,1.3235,0.1758574564810943,19.92,7.42,32.42,17.67766952966369,1316.0,1266.0,1366.0,70.71067811865476,9.32,112.59,113.91,1.3199999999999932
2023-05-02 18:00:00+00:00,29.245,29.21,29.28,0.049497474683058526,38.76,33.41,44.11,7.5660425586960605,7.18,6.4,7.96,1.1030865786510136,7.576499999999999,7.536,7.617,0.05727564927611032,1.0743,1.0489,1.0997,0.03592102448427666,8.93,6.0,11.86,4.143645737753168,1184.5,942.0,1427.0,342.94678887547553,9.275,113.91,114.755,0.8449999999999989
2023-05-02 19:00:00+00:00,28.380000000000003,28.1,28.66,0.3959797974644645,26.615000000000002,14.27,38.96,17.45846642749586,7.775,7.67,7.88,0.14849242404917465,6.976,6.803,7.149,0.2446589462905455,0.9171499999999999,0.7029,1.1314,0.30299525573843555,23.165,23.14,23.19,0.03535533905932913,989.5,979.0,1000.0,14.849242404917497,9.495000000000001,114.755,116.525,1.7700000000000102
2023-05-02 20:00:00+00:00,28.369999999999997,26.59,30.15,2.5173001410241094,27.745,12.15,43.34,22.054660505208417,7.51,6.91,8.11,0.8485281374238566,7.004,6.964,7.044,0.05656854249492291,0.8128,0.3131,1.3125,0.7066825171178356,36.92,32.43,41.41,6.349818895055193,1220.5,1163.0,1278.0,81.31727983645297,9.379999999999999,116.525,119.435,2.9099999999999966
